admin3_pcode,battles,explosions_remote_violence,protests_and_riots,strategic_developments,violence_against_civilians,fatalities,conflict_score,index_battles,index_explosions_remote_violence,index_violence_against_civilians,index_fatalities,index_strategic_developments,index_protests_and_riots,env_battles,env_explosions_remote_violence,env_violence_against_civilians,env_fatalities,score_env,admin1,admin3,old_conflict_score,cluster
MMR014009,4,1,0,5,1,24,0.03559149538324627,0.02094240837696334,0.00961538461538461,0.01428571428571428,0.02625820568927791,0.02976190476190477,0,0.02094240837696335,0.00961538461538461,0.01428571428571428,0.0262582056892779,0.01777542824183503,Shan-South,Pinlaung,0.02225484912294812,C
MMR014010,73,30,2,36,26,353,0.24999981932484663,0.3821989528795811,0.2884615384615385,0.37142857142857144,0.3862144420131291,0.2142857142857143,0.05714285714285714,0.3821989528795812,0.28846153846153844,0.37142857142857144,0.3862144420131291,0.357075876195705,Shan-South,Pekon,0.2644808085644133,A1
MMR014011,0,2,2,4,0,1,0.0149903506305501,0,0.01923076923076923,0,0.00109409190371991,0.02380952380952381,0.05714285714285714,0,0.01923076923076923,0,0.00109409190371991,0.00508121528362228,Shan-South,Loilen,0.01639370855754034,D
MMR014012,0,0,0,1,0,0,0.00412142009148504,0,0,0,0,0.00595238095238096,0,0,0,0,0,0,Shan-South,Laihka,NA,C
MMR014013,4,0,0,5,0,3,0.00530590710259922,0.02094240837696334,0,0,0.00328227571115974,0.02976190476190477,0,0.02094240837696335,0,0,0.00328227571115973,0.00605617102203077,Shan-South,Nansang,0.01069267020047317,D
MMR014014,0,0,0,1,1,0,0.00222624396540836,0,0,0.01428571428571428,0,0.00595238095238096,0,0,0,0.01428571428571428,0,0.00357142857142857,Shan-South,Kunhing,0.00368321534568202,D
MMR014015,23,1,0,6,1,2,0.02026150365800382,0.12041884816753926,0.00961538461538461,0.01428571428571428,0.00218818380743983,0.03571428571428572,0,0.12041884816753928,0.00961538461538461,0.01428571428571428,0.00218818380743982,0.0366270327190195,Shan-South,Kyethi,0.04241607668119009,D
MMR014016,13,13,0,19,10,11,0.0532774026122732,0.06806282722513088,0.12500000000000003,0.14285714285714285,0.01203501094091904,0.1130952380952381,0,0.06806282722513089,0.125,0.14285714285714285,0.01203501094091903,0.0869887452557982,Shan-South,Mongkaing,0.0496888923058023,D
MMR014017,0,0,0,1,5,1,0.00608769402979512,0,0,0.07142857142857142,0.00109409190371991,0.00595238095238096,0,0,0,0.07142857142857142,0.00109409190371991,0.01813066583307283,Shan-South,Monghsu,0.00865420565709407,D
MMR014019,1,0,0,1,1,1,0.00235303827125404,0.00523560209424083,0,0.01428571428571428,0.00109409190371991,0.00595238095238096,0,0.00523560209424083,0,0.01428571428571428,0.00109409190371991,0.00515385207091875,Shan-South,Mongnai,0.00149781864241073,C
MMR014020,1,0,0,0,0,0,6.716789653751758e-4,0.00523560209424083,0,0,0,0,0,0.00523560209424083,0,0,0,0.0013089005235602,Shan-South,Mawkmai,NA,D
MMR014021,2,1,0,0,0,4,0.00372614509689617,0.01047120418848166,0.00961538461538461,0,0.00437636761487965,0,0,0.01047120418848167,0.00961538461538461,0,0.00437636761487965,0.00611573910468648,Shan-South,Mongpan,0.00608151930158693,C
MMR015001,27,25,14,25,14,36,0.14439702879636812,0.1413612565445026,0.2403846153846154,0.2,0.03938730853391686,0.14880952380952384,0.4,0.14136125654450263,0.2403846153846154,0.2,0.03938730853391685,0.1552832951157587,Shan-North,Lashio,0.21486220402348732,A2
MMR015002,29,6,0,4,3,81,0.04090912840760888,0.1518324607329843,0.0576923076923077,0.04285714285714286,0.08862144420131292,0.02380952380952381,0,0.1518324607329843,0.05769230769230769,0.04285714285714286,0.0886214442013129,0.08525083887093694,Shan-North,Hseni,0.08359282671948852,C
MMR015003,0,5,0,1,6,2,0.01071624587949336,0,0.04807692307692308,0.08571428571428572,0.00218818380743983,0.00595238095238096,0,0,0.04807692307692308,0.08571428571428572,0.00218818380743982,0.03399484814966215,Shan-North,Mongyai,0.024890690842626,D
MMR015004,0,1,0,2,6,1,0.00875070536527966,0,0.00961538461538461,0.08571428571428572,0.00109409190371991,0.0119047619047619,0,0,0.00961538461538461,0.08571428571428572,0.00109409190371991,0.02410594055834756,Shan-North,Tangyan,0.01928605827005136,D
MMR015005,1,0,0,0,0,0,6.716789653751758e-4,0.00523560209424083,0,0,0,0,0,0.00523560209424083,0,0,0,0.0013089005235602,Shan-North,Pangsang (Panghkam),0.00149781864241073,D
MMR015009,191,49,12,56,31,323,0.3393128243013844,1,0.4711538461538462,0.4428571428571429,0.3533916849015318,0.33333333333333337,0.3428571428571428,1,0.47115384615384615,0.4428571428571429,0.3533916849015317,0.5668506684781303,Shan-North,Muse,0.5957044863219239,A1
MMR015010,13,16,4,9,16,25,0.06924923104979042,0.06806282722513088,0.15384615384615388,0.2285714285714286,0.02735229759299782,0.05357142857142857,0.11428571428571428,0.06806282722513089,0.15384615384615383,0.22857142857142856,0.02735229759299781,0.11945817680892776,Shan-North,Namhkan,0.09089691208319713,C
MMR015011,98,11,9,9,18,66,0.17007972654049597,0.5130890052356021,0.10576923076923078,0.2571428571428572,0.07221006564551424,0.05357142857142857,0.2571428571428571,0.5130890052356021,0.10576923076923075,0.2571428571428571,0.07221006564551423,0.23705278969830104,Shan-North,Kutkai,0.2621812052397704,A2
MMR015012,58,29,9,31,29,26,0.1723504353198333,0.3036649214659686,0.27884615384615385,0.41428571428571426,0.02844638949671774,0.1845238095238095,0.2571428571428571,0.3036649214659686,0.27884615384615385,0.4142857142857143,0.02844638949671772,0.2563107947736386,Shan-North,Kyaukme,0.27208753493746207,A2
MMR015013,7,4,4,8,3,55,0.04407529080747537,0.03664921465968586,0.03846153846153847,0.04285714285714286,0.0601750547045952,0.04761904761904762,0.11428571428571428,0.03664921465968586,0.03846153846153846,0.04285714285714286,0.06017505470459518,0.04453573767074059,Shan-North,Nawnghkio,0.03951522112938582,C
MMR015014,26,16,4,20,19,34,0.0854240133768631,0.13612565445026176,0.15384615384615388,0.2714285714285714,0.03719912472647704,0.11904761904761904,0.11428571428571428,0.13612565445026178,0.15384615384615383,0.2714285714285714,0.03719912472647702,0.14964987611286604,Shan-North,Hsipaw,0.13892406381697212,C
